Gene	GSM3288223_Sample_01-H_dLCC	GSM3288226_Sample_02-H_dRoDeAA	GSM3288228_Sample_03-H_dZC	GSM3288231_Sample_04-H_dTG	GSM3288234_Sample_05-H_dPF	GSM3288237_Sample_06-H_dGiAg	GSM3288240_Sample_07-H_dLePe	GSM3288243_Sample_08-H_dNB	GSM3288245_Sample_09-H_tripletC	GSM3288248_Sample_10-H_tripletH	GSM3288251_Sample_11-H_tripletQ	GSM3288254_Sample_12-H_tripletW	GSM3288257_Sample_13-H_tripletS	GSM3288260_Sample_14-H_tripletA	GSM3288263_Sample_15-H_tripletG	GSM3288266_Sample_16-H_tripletJ	GSM3288273_Sample_18-H_tripletT
LINC01533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01534	34	37	27	13	21	25	17	18	6	8	16	6	9	12	8	14	23
LINC01535	2	4	0	2	4	0	1	0	0	0	0	3	0	0	1	0	0
LINC01537	17	7	8	14	10	6	4	5	10	7	15	13	17	24	6	14	21
LINC01538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01541	7	7	6	5	1	9	1	8	2	4	14	4	4	8	8	12	12
LINC01543	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
LINC01544	1	0	0	0	3	1	1	0	2	0	2	3	5	0	1	3	1
LINC01545	1	2	1	0	1	1	0	0	1	1	1	0	1	3	1	1	2
LINC01546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01547	34	59	73	32	34	56	22	19	42	71	55	44	91	69	36	74	80
LINC01548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01549	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2
LINC01550	2	2	1	1	1	0	2	2	1	1	2	2	1	1	1	0	0
LINC01551	2	4	3	3	4	2	0	0	4	2	5	17	6	8	5	10	14
LINC01552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01554	23	12	9	17	13	8	8	10	4	1	10	13	5	8	13	7	13
LINC01555	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	2
LINC01556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01558	8	0	6	4	5	0	3	2	6	3	13	5	11	10	8	17	9
LINC01559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01560	13	15	19	18	8	8	9	15	5	35	20	41	25	37	20	44	46
LINC01561	5	8	2	1	0	5	0	1	0	0	0	1	1	0	1	4	2
LINC01563	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LINC01564	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LINC01565	8	9	9	3	9	5	1	4	10	12	6	9	13	18	6	10	9
LINC01566	2	7	3	4	0	1	0	1	0	0	2	2	3	5	2	3	3
LINC01567	3	2	5	7	4	1	1	5	17	12	6	12	15	11	6	12	15
LINC01568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
LINC01569	113	243	131	89	72	133	47	63	14	26	39	27	56	42	18	54	58
LINC01570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01572	2	7	6	1	0	0	0	1	4	11	15	29	19	17	18	16	25
LINC01573	7	4	2	4	36	5	8	14	4	3	1	3	0	11	0	2	3
LINC01574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01578	850	1393	1095	676	561	562	192	325	595	1954	1820	3071	1660	2503	1963	3789	2642
LINC01580	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0
LINC01581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01583	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
LINC01584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01585	5	3	3	7	7	4	3	5	6	7	4	3	3	7	9	9	8
LINC01586	2	0	0	0	0	0	0	0	0	2	1	1	1	4	1	2	1
LINC01587	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LINC01588	44	26	22	15	55	17	13	22	24	37	26	29	28	37	26	39	19
LINC01589	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LINC01590	28	21	14	9	19	22	16	18	23	32	36	33	29	46	31	29	30
LINC01591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01599	24	2	0	1	15	2	12	11	0	3	0	3	0	0	1	0	2
LINC01600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01602	11	6	10	12	12	8	5	7	3	4	6	10	10	11	12	11	7
LINC01603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01604	105	141	88	66	122	113	70	81	98	111	151	110	133	170	64	181	155
LINC01605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01606	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0
LINC01607	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01608	0	0	0	0	0	2	0	0	1	1	2	0	2	0	1	0	0
LINC01609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINCMD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINCR-0001	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LINCR-0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINCR-0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINGO1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LINGO1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINGO1-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINGO2	23	4	12	5	0	4	0	0	0	0	0	0	0	0	0	0	0
LINGO3	69	15	28	34	150	47	56	46	2	4	6	12	3	31	6	6	9
LINGO4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINS	134	242	199	105	190	127	68	114	83	347	400	457	322	429	368	605	599
LIPA	456	1177	1025	781	364	172	73	74	17	145	104	362	131	248	204	163	407
LIPC	0	7	0	3	0	0	4	5	0	1	1	1	1	0	0	1	0
LIPE	42	134	122	30	53	65	17	27	28	64	60	125	31	59	61	60	103
LIPE-AS1	4	11	2	4	0	3	0	3	2	2	3	7	4	5	8	12	6
LIPF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIPG	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LIPH	0	8	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
LIPI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LIPJ	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LIPK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIPM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIPN	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LIPT1	56	160	124	71	51	31	11	13	12	76	121	195	64	99	163	144	229
LIPT2	23	46	38	14	12	17	6	14	8	18	23	24	26	21	9	34	38
LITAF	4024	1341	2708	1695	3474	940	927	1529	19	61	35	71	191	250	72	92	161
LIX1	3	0	1	1	6	1	0	1	1	1	0	1	2	1	0	2	1
LIX1L	609	772	814	496	325	428	198	306	162	350	480	470	396	461	357	767	892
LKAAEAR1	6	2	0	2	63	5	23	28	0	1	0	0	1	1	0	0	0
LL22NC01-81G9.3	2	0	4	1	2	2	1	0	1	5	5	0	5	4	2	3	5
LL22NC03-63E9.3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LL22NC03-75H12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LLGL1	103	149	253	120	90	63	24	22	32	93	100	185	47	154	110	160	325
LLGL2	657	170	297	219	188	228	113	116	40	37	79	27	171	91	26	104	213
LLPH	384	605	556	280	422	324	178	281	356	416	594	401	673	535	258	836	763
LLPH-AS1	13	7	18	11	11	7	5	2	7	12	7	10	10	25	14	14	26
LMAN1	279	741	812	321	88	110	50	54	68	230	276	406	148	267	226	436	699
LMAN1L	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
LMAN2	6970	4132	4480	3965	6019	4111	3096	4049	3759	3559	4212	2805	5367	5797	2011	5229	4889
LMAN2L	383	338	354	200	253	179	123	176	91	272	231	296	290	293	342	365	402
LMBR1	129	318	278	127	64	68	26	38	17	82	83	121	65	67	107	165	242
LMBR1L	1192	553	443	559	550	474	445	303	161	202	245	244	275	349	207	324	422
LMBRD1	109	388	373	179	58	61	21	22	23	265	285	434	173	230	302	453	563
LMBRD2	52	18	17	28	19	11	13	12	14	20	27	39	29	35	24	66	52
LMCD1	66	30	13	13	3	8	22	42	2	3	2	1	0	7	2	10	7
LMCD1-AS1	1	0	1	0	1	2	0	1	0	0	1	2	2	5	0	1	2
LMF1	538	232	159	225	404	323	284	301	224	166	216	194	188	337	113	275	300
LMF1-AS1	2	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0
LMF2	3081	1078	1414	1467	2765	1893	1566	1495	1339	2645	2556	2594	2361	4269	1767	2985	3981
LMLN	47	93	106	57	29	44	16	25	20	47	66	36	58	69	53	95	152
LMLN-AS1	0	0	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0
LMNA	28452	12901	18270	17620	18260	22502	7648	16797	16829	13586	20324	15571	27780	30192	11727	28178	26078
LMNB1	240	2186	2361	554	239	231	57	110	174	1013	1122	1991	738	1043	1028	1606	2946
LMNB2	711	1645	2554	846	1165	1039	384	587	1005	2570	2345	3214	1913	3529	1702	2957	4330
LMNTD1	2	2	1	3	2	3	0	8	11	5	10	4	10	16	9	7	16
LMNTD2	1	2	5	7	6	7	3	5	3	5	10	10	2	11	3	3	10
LMO1	0	1	1	3	14	1	0	3	1	3	2	2	0	1	0	1	1
LMO2	644	6691	4688	1536	453	2126	262	720	809	4112	3628	4513	2834	4311	2372	5033	6347
LMO3	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LMO4	330	438	387	357	223	141	69	86	59	345	319	769	221	270	328	454	532
LMO7	9	42	28	15	2	5	0	1	11	15	30	49	25	50	21	61	55
LMO7-AS1	1	0	2	2	0	0	1	0	1	2	1	3	0	4	0	4	5
LMO7DN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LMO7DN-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LMOD1	8	1	2	1	2	2	1	3	27	20	17	53	27	27	31	37	39
LMOD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LMOD3	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	2	0
LMTK2	116	152	213	94	18	48	17	32	58	234	204	415	177	200	239	354	426
LMTK3	47	21	12	12	76	19	47	27	1	6	0	5	0	10	3	10	1
LMX1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LMX1B	10	4	7	10	16	3	3	9	13	13	17	22	18	24	12	23	19
LNP1	36	57	38	34	19	16	4	20	39	41	32	26	40	30	35	51	52
LNPEP	43	91	48	41	34	11	11	26	17	15	10	48	20	33	27	36	62
LNX1	13	8	14	19	23	6	10	5	1	11	13	19	5	17	8	18	23
LNX1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LNX1-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LNX2	166	146	258	180	32	104	19	53	136	391	375	841	326	521	744	648	950
LOC100049716	82	123	51	44	97	45	21	43	29	75	77	92	68	74	96	116	105
LOC100101148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100101478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100126784	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0
LOC100128006	7	1	4	3	10	3	2	6	11	6	11	13	13	21	3	5	8
LOC100128076	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LOC100128164	4	5	11	2	0	6	0	6	34	53	40	93	60	56	78	73	59
LOC100128176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100128233	6	4	1	4	9	3	0	7	11	8	9	14	11	15	9	10	11
LOC100128239	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
LOC100128288	58	24	20	28	34	19	25	23	23	34	34	30	30	35	15	36	47
LOC100128317	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LOC100128361	41	120	78	21	28	45	21	24	16	58	82	62	60	78	52	56	136
LOC100128398	11	18	5	5	28	12	10	11	10	12	4	26	14	13	14	25	14
LOC100128494	27	14	12	13	21	10	12	12	39	26	24	31	26	32	24	36	44
LOC100128531	8	1	10	3	7	4	6	7	12	15	13	51	18	25	15	24	38
LOC100128554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100128568	10	9	8	7	13	9	5	11	7	6	8	7	8	21	3	31	14
LOC100128573	2	2	3	2	1	3	1	3	4	10	4	5	2	2	1	5	6
LOC100128593	8	6	5	2	7	5	3	10	9	4	8	9	9	9	3	10	8
LOC100128714	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
LOC100128770	3	2	2	1	11	7	6	7	1	1	0	1	2	2	0	3	0
LOC100128885	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100128993	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100129027	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LOC100129034	735	257	121	389	574	96	166	141	29	75	77	182	74	162	81	109	150
LOC100129046	0	0	0	0	1	0	3	0	0	1	0	2	1	0	2	0	0
LOC100129055	0	0	0	0	1	0	0	0	0	3	0	1	0	1	0	1	0
LOC100129083	1	1	3	1	2	0	0	0	3	12	4	21	3	8	21	9	12
LOC100129138	13	4	1	7	8	4	6	8	4	8	7	8	17	5	9	7	10
LOC100129148	0	1	0	1	0	0	0	0	0	1	0	2	0	2	2	5	7
LOC100129175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100129203	8	11	13	5	2	3	2	4	1	17	15	93	10	15	66	30	41
LOC100129216	0	0	1	1	1	0	0	1	0	0	1	0	0	2	0	3	3
LOC100129316	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
LOC100129345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100129434	9	11	11	5	13	4	4	12	30	17	50	20	75	34	22	49	22
LOC100129461	1	16	11	1	1	2	2	4	4	4	7	4	5	7	4	3	12
LOC100129518	11	16	14	6	15	8	7	9	6	13	9	13	21	12	5	13	15
LOC100129520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100129534	23	32	18	6	9	22	11	10	20	15	25	15	21	40	12	20	31
LOC100129550	46	24	6	26	74	31	25	27	9	9	10	10	8	13	9	21	15
LOC100129603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100129617	11	10	27	11	3	8	10	4	25	10	30	14	36	64	3	37	30
LOC100129620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100129636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100129697	2	0	0	1	4	0	1	2	0	1	1	2	2	4	1	0	2
LOC100129917	30	6	5	13	15	4	5	25	5	5	8	4	6	9	6	9	5
LOC100129924	3	1	1	1	1	2	2	1	0	4	0	6	3	5	2	0	1
LOC100129931	2	0	2	0	3	4	0	0	2	1	0	5	7	4	1	3	7
LOC100129935	0	0	0	1	4	4	0	3	2	6	7	0	2	6	2	5	7
LOC100129940	9	9	6	8	16	3	6	8	16	10	17	23	7	17	14	20	12
LOC100129973	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LOC100130075	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LOC100130093	31	18	18	19	20	20	19	20	18	40	36	26	30	58	21	31	53
LOC100130238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100130264	0	7	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1
LOC100130298	3	2	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0
LOC100130331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100130357	22	16	12	14	23	14	15	9	4	29	19	26	27	59	16	41	65
LOC100130370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100130417	0	0	0	2	22	0	5	0	0	0	0	0	0	0	1	0	0
LOC100130451	10	4	5	3	1	3	1	1	4	5	4	51	5	9	24	12	25
LOC100130452	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	4	2
LOC100130476	3	2	0	1	4	0	3	1	0	0	0	0	0	0	1	0	0
LOC100130587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100130673	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
LOC100130691	48	65	52	25	31	42	21	24	15	40	41	24	54	34	28	66	43
LOC100130700	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LOC100130705	21	9	3	12	28	9	6	8	1	2	1	1	6	17	1	2	4
LOC100130744	21	38	33	21	18	14	12	17	31	39	23	82	30	37	48	41	55
LOC100130849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100130872	440	120	86	154	162	52	101	188	12	7	8	13	10	10	5	16	6
LOC100130880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LOC100130899	853	514	864	711	43	613	136	219	274	419	363	752	642	322	984	531	755
LOC100130950	15	22	7	2	5	11	0	4	8	20	15	7	28	18	18	25	29
LOC100130964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100130987	5	6	11	7	10	11	1	3	4	4	8	7	8	9	2	7	3
LOC100130992	6	30	18	7	3	7	3	2	3	10	14	18	8	7	17	14	20
LOC100131047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100131257	47	40	37	33	27	27	32	36	113	152	164	337	160	187	221	258	155
LOC100131289	19	22	28	19	8	4	4	0	0	10	19	8	10	8	55	26	30
LOC100131303	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0
LOC100131315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100131347	8	11	5	4	7	5	1	5	15	23	27	18	24	23	21	38	21
LOC100131496	2	2	2	1	2	2	0	1	1	3	2	6	6	10	3	5	5
LOC100131532	1	3	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0
LOC100131564	310	151	110	134	97	89	55	48	78	178	168	216	161	184	216	282	231
LOC100131626	0	0	2	0	0	0	0	0	0	0	1	3	0	1	0	0	0
LOC100131635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100131655	33	29	24	21	29	13	14	15	5	15	17	10	15	61	19	19	17
LOC100132057	25	10	8	2	11	1	5	6	1	8	10	19	3	3	19	9	19
LOC100132062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100132077	4	8	3	4	5	3	1	6	8	1	11	3	5	9	2	8	4
LOC100132078	2	0	0	0	3	0	0	0	4	2	0	0	3	3	0	0	0
LOC100132111	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
LOC100132146	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LOC100132174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100132215	0	4	7	3	0	0	0	1	6	1	1	2	2	4	5	4	12
LOC100132287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100132304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100132352	99	130	54	58	65	26	36	19	13	55	52	45	32	50	27	78	124
LOC100132356	12	31	16	16	8	7	6	4	16	14	16	27	26	19	11	25	19
LOC100132735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100132741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100132781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LOC100132831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LOC100133050	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LOC100133077	2	3	3	0	1	0	1	0	3	1	3	3	0	0	0	1	1
LOC100133091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100133267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100133286	0	1	0	1	0	1	1	2	0	0	1	0	0	0	0	0	1
LOC100133315	8	21	24	8	7	4	0	0	1	22	22	26	13	14	18	37	55
LOC100133331	7	13	21	6	2	19	7	0	0	13	11	34	6	5	17	9	49
LOC100133461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100133669	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LOC100133920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100133985	3	8	19	1	1	3	0	3	4	6	7	6	7	11	6	10	10
LOC100134317	2	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
LOC100134368	11	14	10	7	17	4	4	7	0	1	5	7	4	9	5	7	5
LOC100134391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100134868	31	45	21	10	20	32	24	14	24	45	9	12	78	13	64	18	20
LOC100144595	6	5	5	3	5	4	5	5	14	5	8	7	9	14	6	12	11
LOC100147773	1	9	8	6	16	6	5	4	13	13	17	17	18	33	12	23	18
LOC100190940	2	5	3	1	6	4	1	5	5	7	6	4	3	11	2	6	4
LOC100190986	5	1	0	0	2	0	0	0	1	5	7	6	11	7	5	4	3
LOC100192426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100233156	113	75	69	15	81	44	136	11	57	53	2	31	60	72	67	37	44
LOC100240728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100240734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100240735	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0
LOC100268168	2	3	3	1	11	6	2	2	10	8	12	13	13	13	6	8	14
LOC100270746	0	0	1	3	1	2	0	0	0	2	0	0	6	3	0	0	3
LOC100270804	9	17	19	16	3	14	7	0	3	14	9	31	10	15	17	35	45
LOC100271832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100272216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100272217	9	33	29	26	9	29	10	14	4	15	16	14	19	26	13	28	21
LOC100286922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100287010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100287015	89	103	118	40	37	44	32	28	16	46	44	47	41	50	38	44	93
LOC100287036	6	5	2	5	2	1	4	5	6	1	2	3	2	2	0	1	2
LOC100287042	10	12	20	13	23	15	9	6	6	16	8	20	12	23	6	15	35
LOC100287072	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
LOC100287225	7	2	4	6	9	3	4	5	11	5	3	8	4	10	5	7	9
LOC100287592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100287632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100287704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100287728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LOC100287792	5	4	8	7	17	12	3	7	10	8	13	17	18	27	11	15	22
LOC100287834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100287846	5	3	2	3	4	4	1	4	9	18	24	13	14	17	5	20	6
LOC100287944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100288069	3	6	1	3	2	0	1	2	0	7	3	1	1	7	1	12	9
LOC100288123	3	8	10	9	9	4	6	0	3	9	3	22	5	22	11	6	17
LOC100288152	112	15	53	34	202	63	72	26	7	12	36	7	16	11	9	16	24
LOC100288162	0	2	5	2	1	0	0	0	1	1	4	15	3	3	3	1	6
LOC100288181	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0
LOC100288254	8	6	11	6	12	10	3	7	33	21	27	36	47	34	16	31	43
LOC100288570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100288637	4	11	9	1	6	1	2	1	4	15	10	74	15	8	35	13	35
LOC100288748	8	2	5	4	4	10	5	3	24	12	13	12	32	8	11	18	14
LOC100288778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100288798	46	27	20	16	26	20	18	27	8	6	8	2	9	3	14	3	22
LOC100288842	0	3	1	1	0	1	0	1	1	1	1	5	2	0	1	6	4
LOC100288846	7	13	11	5	5	4	1	0	0	6	2	3	4	1	4	4	8
LOC100288866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100288911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100288966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100289230	33	36	24	42	60	30	11	34	23	39	54	92	45	51	87	48	74
LOC100289333	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100289361	28	47	45	15	19	30	7	31	45	81	118	67	83	143	49	194	92
LOC100289473	0	1	0	0	9	0	0	0	1	0	1	0	0	3	0	0	1
LOC100289495	19	39	19	10	10	10	4	7	5	2	10	11	6	9	3	20	13
LOC100289511	11	2	8	12	10	6	4	22	3	15	6	12	13	24	5	14	13
LOC100289561	10	7	3	3	8	2	3	1	1	6	4	0	4	4	3	4	4
LOC100289580	2	0	1	1	4	3	2	5	10	1	8	3	8	11	3	5	4
LOC100289650	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
LOC100289656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100289673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100294145	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100294362	12	11	6	9	13	8	1	7	15	11	25	19	17	42	22	20	21
LOC100303749	0	0	0	0	0	0	0	0	0	0	0	3	1	1	2	3	2
LOC100335030	9	6	8	4	11	5	6	13	15	8	17	10	23	22	10	16	24
LOC100379224	5	13	13	10	5	7	9	9	4	4	7	8	4	5	9	4	8
LOC100419583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100420587	12	7	3	4	26	9	10	7	9	10	8	3	10	9	9	9	10
LOC100421746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100422212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100422556	4	4	1	3	5	4	4	2	0	0	1	1	3	0	1	0	1
LOC100422737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100499194	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0
LOC100499484	4	18	11	8	7	8	4	4	13	2	17	8	4	11	10	7	24
